Id	SE_HS	SE_PT	SE_#1#	SE_GG	SE_NL	SE_TreeFull
ENST00000355774	0.001617551601376171	0.002728762565387157	0.0021169719785146053	0.002540623822583717	0.004512005780877703	0.006255515754507522
ENST00000287647	0.0022333466197933024	0.0017891676381950876	0.001374019775685681	0.0021727880325599983	0.002957451745879847	0.004713365304268991
ENST00000356443	0.0028309547221576914	0.0015247008792485049	0.00103226152330362	0.001322843463179163	0.00225722806116473	0.004151023510433468
ENST00000356763	0.0010665189828106358	0.0007779917512418043	0.0007344086650022872	0.001071726921271311	0.0016037631147978034	0.0024355077354887562
ENST00000220244	0.001653043243618666	0.0012425407697295257	0.0007710098762832569	0.00129324676443372	0.002304305874019927	0.003340855100525184
ENST00000402558	0.0018445293388955428	0.001453134113360974	0.0007501820479855156	0.0022197815372623827	0.005033116958427241	0.006050749635856523
ENST00000559447	0.0013423648655385033	0.000804733617917365	0.0010941850903825126	0.0017516844435918738	0.002959338612248034	0.003979685805255838
ENST00000380647	0.0024452064377375906	0.002161939985906624	0.0010121020662026544	0.0023448575388323504	0.004099380984895753	0.0056905839559439715
ENST00000398564	0.0018025607111498948	0.0024693740250806354	0.0007609260400258859	0.001983552733019855	0.004333295246904104	0.00553724973099486
ENST00000409379	0.001830184352476653	0.0018838498259224033	0.0012660000506589566	0.0024606242419684477	0.004708880061618902	0.006054508903151244
ENST00000531445	0.002476331181876767	0.0025995955356315774	0.0022345227758171346	0.0032124144181303544	0.0077733187983512015	0.009118928695230438
ENST00000269844	0.0015085433193200379	0.0018704712376690074	0.0016848240460936247	0.0019847092291687346	0.0037354342527782585	0.004935448519243172
ENST00000511367	0.0007654268040233389	0.0010657105726418808	0.0007809996261525918	0.0007656356814899306	0.0017725281314546484	0.0024366168808369294
ENST00000278886	0.0026555972356565633	0.002481955051377824	0.0011319310090538645	0.003338103437163704	0.006024402695373416	0.007666581837297226
ENST00000263923	0.001276368835013877	0.000713099492097641	0.0012914843134753408	0.0012827785211618598	0.002846065675816516	0.003532868066368372
ENST00000294016	0.0014137435993911325	0.0008225623251907194	0.0008203263441190352	0.001601546108377569	0.0028135128814586476	0.0036912250657246365
ENST00000329153	0.002311373545196258	0.0015743079653807053	0.0007649269279103065	0.0017642021191105332	0.004167310226589694	0.005462440426605831
ENST00000314121	0.00204836301795118	0.0021347708949646335	0.0012777508347131545	0.0022042720505133814	0.005605393400501696	0.006821006092615382
ENST00000358897	0.0020619791236922685	0.0022679837736877934	0.0018643443649551184	0.002751819499429936	0.0054122650429792845	0.007106226533453288
ENST00000306270	0.0014904206839304313	0.0018099674235427733	0.0007639979130644466	0.0014546236323204511	0.002652916713340078	0.003918170277761885
ENST00000417268	0.0007708413304170981	0.0013568990277164899	0.0010178983904543491	0.001036760372059399	0.0017540654182149273	0.0027455593055463264
ENST00000649591	0.0017959574035987772	0.0017969443655379042	0.0010526560627026117	0.0015321445677565274	0.00318977391480094	0.004459664009799061
ENST00000334583	0.001349394416913131	0.0019884035878656244	0.0011786402702489652	0.0021267778864765	0.003993551077258168	0.005186934718634856
ENST00000375377	0.0012820881172070932	0.0024188270319476127	0.0012294467380193023	0.0021786457038537295	0.00452042833272874	0.0056331749492164835
ENST00000344733	0.002169701260688214	0.0016945130107697706	0.0013757506192365533	0.002236579297449464	0.003440131133120066	0.005008627068735258
ENST00000219689	0.001955639945713238	0.0017198130005621958	0.001372850540055157	0.001747304528917056	0.002594663102954405	0.004444021975515641
ENST00000399503	0.0010484647710671182	0.0015280637899297877	0.0010748327195204996	0.0016709745708158093	0.0026720637395404763	0.0038251728331197142
ENST00000382303	0.0021485358353454946	0.0026095134106163516	0.0007603357952975599	0.0017470875454193725	0.0034551882097324828	0.0050840075465280275
ENST00000473989	0.0010793945813121686	0.001330141277413494	0.0010577224934889401	0.0019094308235124023	0.002477717036360059	0.0036826993686063414
ENST00000399820	0.001052787355763562	0.0010180127803203585	0.0007746183352220189	0.001658006604653598	0.003734726215056116	0.004426048737521387
ENST00000303538	0.0007170560789746044	0.0010754967103534575	0.0007301941405667321	0.0010778465388669787	0.0010837508815198572	0.0020418443453076203
ENST00000399455	0.0013090423264590387	0.0012970790722346903	0.00074706267916927	0.0007484752608561435	0.001519156774641466	0.0025801678449337796
ENST00000524767	0.0007431690366380058	0.0007813362928728345	0.0007715618823748694	0.0013090317536242752	0.0007458825818468535	0.0020743465471221426
ENST00000310397	0.002252912166204707	0.002539151962549783	0.0011899125893686483	0.0017150984061596443	0.0041445818910681755	0.005873468066280322
ENST00000610761	0.0008422811811793246	0.0021780190641625115	0.0008913785309109145	0.0016930152351008333	0.002928879641493726	0.004120032592487224
ENST00000426016	0.0007698686027023965	0.0012689869177477681	0.0007565086625654509	0.0007499117368550734	0.0007157558285821235	0.001957118489605295
ENST00000322927	0.0017417878496294131	0.0013349208594963529	0.0013824530264725844	0.001594182557272683	0.0029769706306311755	0.004279872393502837
ENST00000396720	0.0025388648698905837	0.0009392883134080474	0.000939949213435433	0.002198782535829797	0.0027018606668485264	0.004680758693521745
ENST00000408978	0.0018388863860420675	0.002226405053601969	0.0007013225004008221	0.0019943589047661577	0.0031214749402181195	0.004830129276770333
ENST00000379416	0.0008557064402222416	0.0019892288699880356	0.0015086891752649238	0.0012159719587881235	0.003216423236867351	0.004341420024982109
ENST00000314666	0.002367347041144148	0.0025000478212050194	0.0013248132504006637	0.0018366570202275694	0.004287001984102268	0.005997113577648017
ENST00000335999	0.0014098322705868346	0.0016094226955018778	0.0008143209937613163	0.0018109682579428947	0.003893782324049502	0.005017298910526994
ENST00000370903	0.0016290509426895997	0.0016698726246870133	0.0007628113940003435	0.0018782636348828382	0.003109624238807553	0.004349577824202293
ENST00000318121	0.0013962900051918508	0.001387204650248642	0.0010916284128611676	0.0016149656396178408	0.0035661963669270597	0.004557492443952702
ENST00000310775	0.0012464643436271312	0.0018312388592996746	0.0010285937240085924	0.0013297656977031933	0.002092654459687215	0.003465787495093973
ENST00000310430	0.0014004719177159192	0.0014451471239220772	0.0007741489597020936	0.0014142977903109184	0.0007758514375426787	0.002679288210400864
ENST00000370440	0.0016991292916029531	0.0008000531648695445	0.001065684838410868	0.0007732374917855454	0.002789446075309739	0.0035323523235552315
ENST00000326724	0.002815337809161771	0.0024144478558034963	0.0018291503941556529	0.0030946503199840198	0.005407038860838803	0.007142205343782472
ENST00000524794	0.0011398134080132377	0.001357266865038912	0.0007657787033539791	0.0010978942384768083	0.003025526414743714	0.0037135307287766046
ENST00000374647	0.0018929344174424415	0.0022733611367578756	0.0007579065264069012	0.0019954174371938434	0.004615652473276162	0.005773541562772687
ENST00000302987	0.0019927898754380593	0.0012841062900296276	0.0011053942003178875	0.0018649614988536763	0.003350903719955772	0.004591470107363874
ENST00000645237	0.0015070243311592357	0.0010508873726035293	0.0010959971951762077	0.0014780090700091833	0.0028149573711950273	0.0037911598930989027
ENST00000567016	0.0019330777110978528	0.001913361666147669	0.0011102524810141074	0.002223347439964364	0.0030499466660109807	0.0046827857099104725
ENST00000406427	0.0027265910821668454	0.002283778630859488	0.0013712586247763869	0.0025220871300872323	0.00407479482332032	0.00593286381084689
ENST00000280190	0.0013392185312188839	0.0014427697179903122	0.0013216514089948916	0.0012444353541227794	0.0028608350874455403	0.003946129215690803
ENST00000409556	0.001436212131074961	0.0009215420318464498	0.0009497199335206345	0.0016575157018018218	0.002345032926942839	0.0035563491611318426
ENST00000452236	0.001531065056050941	0.0016651741574448564	0.0012559749224194804	0.00184972593882891	0.0044818424328797865	0.005510530688434861
ENST00000343516	0.0016045299034576834	0.0022192257903272303	0.0017461705202998835	0.0015171954548196464	0.003872607297964908	0.005309824024445709
ENST00000251020	0.0018567411127562773	0.0016042615167233582	0.0011538893639871316	0.0014661334095529529	0.002581579769521197	0.003875440693586273
ENST00000334304	0.001702767938533349	0.0016482192912460388	0.0007924465224115516	0.0019014362167759612	0.0021441083993408183	0.0036253175367953264
ENST00000040877	0.0020054471310851124	0.002021766661038264	0.0007429219511284384	0.001837818593287097	0.002897388405664647	0.00448072547962259
ENST00000513874	0.0026101623679553407	0.0010783407081159514	0.0007789043685006465	0.0017320361185733065	0.0022603655462632645	0.004164226362078254
ENST00000540630	0.0019460546215159698	0.001923167713670383	0.00167521804202589	0.002000156384173851	0.003381247474080491	0.004841983644101008
ENST00000334444	0.0008410370796435823	0.0012468474409528306	0.0008961824383133135	0.001541347667355576	0.0015164725038370555	0.00276358288741658
ENST00000289547	0.0015024333471239408	0.001790270104404606	0.0015613193263293323	0.0028667784896082744	0.003220569565339224	0.004884506273161427
ENST00000650372	0.003446436848752385	0.0021977166466541197	0.0014973681396064954	0.0031719040890028395	0.005146093242260405	0.0073706068972310326
ENST00000302326	0.002020617824041107	0.0015413394457799588	0.0009159321545428873	0.0009449878333648852	0.0023700596426202833	0.0036378651223007707
ENST00000380701	0.0022806298518658246	0.0021886826843329167	0.0013129561055965943	0.0020482482585664936	0.004587148813211252	0.005921792534444069
ENST00000361524	0.0010675947949827878	0.0007583002385730224	0.0007990270686519121	0.0012971432782358113	0.001045081068912453	0.002235828302330328
ENST00000216373	0.001308813236772034	0.0007478510330862736	0.0007452289105530048	0.0016516679345089558	0.0021635663789145872	0.0031394006291111773
ENST00000243344	0.0015659582271558639	0.001579300060635634	0.0007872343161372655	0.0019324325869766502	0.0028446032619890145	0.004111247372384148
ENST00000366603	0.0012544786015039006	0.0011062708858562715	0.0007920190682512351	0.001061620241589788	0.0018897561374535432	0.002863532478922415
ENST00000245105	0.0020819738618266742	0.0020988919072510467	0.0012935883100769368	0.003024738261851373	0.004264527427503396	0.006083969721225054
ENST00000342788	0.0007935496297053353	0.0007986058638942743	0.0008149700506974286	0.0011013845457630816	0.0015282956183716144	0.0023356321382209935
ENST00000261937	0.0019621586242520167	0.0016733353128550908	0.0007407126370356109	0.0018643772298371076	0.00399425957749249	0.005075983132718288
ENST00000486777	0.0015220916030633663	0.002319619014560412	0.0014325995917381558	0.0030094400118872216	0.0041259379004113615	0.005965982285134038
ENST00000338883	0.001058461875525842	0.002950882338859416	0.0010637043431633113	0.0017535315232135532	0.002767349904525271	0.004662294198096137
ENST00000181839	0.0011566412878863629	0.0013487341410638829	0.0007936222102864388	0.0015671153437611066	0.0019767149783736166	0.0032587499066225626
ENST00000302850	0.0015683459693063486	0.0009096110033890112	0.0009372260308285828	0.001612296767906869	0.002353088976386047	0.0033742676034361615
ENST00000536562	0.0010573415488617291	0.0007877244387337275	0.0007510655547881194	0.0015594226485211968	0.0023978854098080466	0.0033061381661359224
ENST00000508342	0.0019515845176217802	0.0018670416147637421	0.0010960775274462605	0.002061918965705261	0.003265739319817424	0.004716728565509867
ENST00000445177	0.0007890335931123579	0.0013585052685387564	0.0007706982691884929	0.0011207314285140543	0.0024258461794711464	0.003176676051418168
ENST00000612223	0.0015822876923922223	0.0014000205299671332	0.0007992214951947572	0.0024914636498781085	0.002884302189098634	0.004356648925542998
ENST00000379028	0.001100334884607872	0.0007575828421794136	0.0010656657480114314	0.001291350882396803	0.0019276187217390447	0.0028645397814693846
ENST00000656302	0.0008076379256108423	0.0007916592479461613	0.0007702813339541245	0.0013371405452793942	0.00218521339193721	0.0030070750657463226
ENST00000253048	0.0013146306253834623	0.0017329381915304916	0.0008650446203258344	0.0009549178385101447	0.003902606663312903	0.004484915998000564
ENST00000336078	0.0021524617080395186	0.0030926355268425334	0.0015813291692488326	0.0015971743367331236	0.004479792388797368	0.006116537873267512
ENST00000672724	0.0009256225212762318	0.0008983417405842836	0.0014594254459088189	0.0015485774099988153	0.0014858554451324146	0.0028041977946168216
ENST00000510636	0.00203200912354605	0.0021290080380380132	0.001595260238766766	0.0021273757814707387	0.005207425193251425	0.006392564044869759
ENST00000326047	0.0018274721680355687	0.00123726661838233	0.001163175927301988	0.0014819746607092068	0.0028597099421871224	0.003971847527919154
ENST00000431162	0.001332804329484182	0.0018008659278779973	0.001148970491351913	0.0024787746837343404	0.0039872739150301284	0.00537417622701029
ENST00000392915	0.0024578325865169367	0.002440006806865109	0.0019898832643849428	0.0029811149375745627	0.005095962481954111	0.006972404702784278
ENST00000368195	0.0011071094642785342	0.0011189061464902963	0.0007784959295676558	0.0013692881861583647	0.003126700667900709	0.0037425872742921106
ENST00000458649	0.001149264132351059	0.001074924422243873	0.0008326860199877628	0.0017781779765262717	0.0018358721139635158	0.0030413324433860574
ENST00000282397	0.0015546188843176968	0.0016703857667761271	0.0011413985595141551	0.001655814183094586	0.003465672993978485	0.004417249746734931
ENST00000290866	0.0018870251063264662	0.001620131616913223	0.0015045503559289544	0.001999430280985063	0.002816623798603851	0.004552447840335176
ENST00000399799	0.001105160810904215	0.0007720642176374277	0.0007830199543763065	0.0011419961966701389	0.001771798876129888	0.0026309111722516185
ENST00000319380	0.0013251313757001782	0.002008717206140805	0.0008950392004899636	0.0009814482919372827	0.0024442904621903403	0.0036672531706214953
ENST00000377636	0.0016723161069169422	0.0007687070546254717	0.0007987145137588778	0.0015132067034183045	0.0021655815991467363	0.00326358792679917
ENST00000615869	0.0011052405163049692	0.0013113463501296739	0.0007829848398761497	0.0007798779622473895	0.0023420896293413927	0.0031477492657487017
ENST00000361833	0.0016472018975131034	0.0008500607054843551	0.0008489721656323574	0.0011889036316756517	0.0014735037065440623	0.0028193786616345375
ENST00000421030	0.0026000550833354193	0.0017837528387584494	0.0011112671412736397	0.0031271112348611294	0.004769967302734092	0.006411922193343438
ENST00000355537	0.0007435405790048959	0.0010898758149325315	0.0012663934979700137	0.0022732805948281797	0.0031244149891415476	0.004380761662097401
ENST00000262710	0.0014793995690997256	0.0010740926157065192	0.0008188660800152849	0.0018063636196725846	0.003281422898538732	0.004038420084055536
ENST00000615445	0.001831301195539242	0.002025095313319248	0.0013767578529742795	0.002467043972744423	0.0057408545153086014	0.006943639601435367
ENST00000244007	0.0012522167584655287	0.001237501092646433	0.0008823229166645935	0.0008672227556010955	0.002534142847467587	0.0032621419364501913
ENST00000271640	0.0007780502585734405	0.0016221511366692324	0.0007727252348440998	0.001109610180477939	0.002762146243945915	0.003428848328966493
ENST00000281282	0.001511439731164043	0.002055147297051251	0.0010758906792124668	0.0019949446000009836	0.003655548211122623	0.0048430687572763725
ENST00000536831	0.0017964249168481296	0.0019045511890396338	0.0009382379014170814	0.0016845002531503254	0.0037620118109678927	0.004890310865186108
ENST00000395715	0.0013205555483708552	0.0007500972965557826	0.0007925841090859437	0.001720883953179923	0.0022167483188809223	0.0032651278258820963
ENST00000460843	0.0016843333180599379	0.0041853601350716725	0.0011633364991120376	0.0011270738565975593	0.0026197385818345197	0.005374999936443266
ENST00000262919	0.0011394044318329196	0.001349400316714486	0.0007832054506806825	0.001742104132165513	0.0025143513506272414	0.003589635601103234
ENST00000537592	0.0015516793216772144	0.001160579846630201	0.0007693129672003869	0.00198129163531561	0.0035286114805178357	0.004524106571979119
ENST00000358649	0.002925878713913524	0.0020367903363561154	0.0021230305100841695	0.0030034419297616153	0.0043744487873494334	0.006487936068522517
ENST00000442510	0.0013541913027525553	0.0019355084292902952	0.0015088025802350797	0.0015837229973604686	0.00596879954358448	0.006540401606457886
ENST00000357388	0.0015949208912309264	0.0010931170375393705	0.0007829717265783686	0.0011043873124228537	0.002407993123175645	0.0033726402404271973
ENST00000317276	0.0015275978340699777	0.0008261274409269795	0.0008089056253648635	0.0017920765932888832	0.003570404231260111	0.004360680262829439
ENST00000314167	0.0013277381053286633	0.0018723575460611627	0.0018632683887745754	0.0024377004630424673	0.0037207204631648488	0.005256829058016765
ENST00000561648	0.0011243525114869137	0.0007452609133360712	0.0007761720674454828	0.0010648426235907939	0.0015234144162101803	0.0024695334972445297
ENST00000607232	0.0021137147068503947	0.0015167374520043556	0.0011157323202432062	0.0018666473435281219	0.002109749008531178	0.003912537928230872
ENST00000646630	0.0009943672275691579	0.0010092287035436878	0.0010113419024158155	0.0009680802811520652	0.0020195094878030563	0.002811451082565957
ENST00000259750	0.00256298356296176	0.0018266414776031618	0.001839820003925042	0.0018113597517847328	0.004240722439282859	0.005887671061699882
ENST00000301873	0.0017164528137286743	0.0014275163888905049	0.0017137662166028225	0.0013872335153623894	0.0026904921132933257	0.004189223985730319
ENST00000422202	0.00221973587602177	0.002781531060899191	0.0007873180488418009	0.0021222591345476088	0.00491712263952696	0.006480598990849963
ENST00000285873	0.0013218894158314662	0.002073987154859645	0.0008055394706759777	0.0015278488806250215	0.003522010540872057	0.0045588228245252065
ENST00000515425	0.0015350456750072375	0.0015936805980440135	0.0013371018770696305	0.0019720485790281125	0.003933526782966315	0.00505177056896326
ENST00000367649	0.00134070883286589	0.0007989253641098956	0.0007550647101149117	0.0011058969614586417	0.0018009949920270718	0.002727620768936409
ENST00000275159	0.0026310234610472383	0.002062468885045446	0.0011088043088741744	0.002557153306147356	0.004236109125948479	0.006052397647599318
ENST00000629305	0.0008176633668877559	0.0011485769512105093	0.0008073418035868324	0.0022867654048351546	0.0021637625497486473	0.0034804840121823006
ENST00000361874	0.0011267054438467935	0.001166989267870924	0.0008788007950228441	0.001172273383105855	0.001894584762643976	0.0027735184814847704
ENST00000613674	0.00112426091015895	0.0008291302368465272	0.0007585545725303216	0.0010965868915660583	0.0015916978308664162	0.002551413049411537
ENST00000285046	0.0013066550203284803	0.0015489955802488198	0.0013758870190178573	0.0023415161671338667	0.0047605619003596375	0.005937476559979499
ENST00000248633	0.001311925618812106	0.0011196483786256872	0.0010897782757541231	0.001755821182668606	0.0031950770832367354	0.0040930785161161
ENST00000636244	0.0022978769520679765	0.0020783412810287164	0.001487962992299508	0.0020280826675335237	0.004177392437585404	0.005768405161781025
ENST00000610710	0.0015065943534587995	0.0015809740136959764	0.0015243825558770264	0.002368156922375467	0.0038030309559652377	0.005106479082423686
ENST00000419573	0.0011378135605720802	0.0011373083797989077	0.0007859106018893435	0.001183682388227295	0.0028485777375143718	0.003507847657463195
ENST00000651024	0.0015761709557334234	0.0015724625096985535	0.0008341083247167115	0.0017357502385775636	0.0031309444052464172	0.004221344417947534
ENST00000544627	0.001602376515791498	0.002095082556576591	0.0013861072076540122	0.0016421658162560867	0.003700828246398388	0.005047101671674429
ENST00000394412	0.002016705909721526	0.0015382912137059984	0.0008555518504014252	0.0023654644040183538	0.0035159447783638478	0.0048044946122935885
ENST00000369981	0.001955840105584579	0.0010579302607904252	0.0011428929837956087	0.0007935623776872974	0.002341495804198056	0.0035236550927916985
ENST00000476707	0.0021317018485699723	0.0022068257964181865	0.0011073999156312813	0.0020451498599991635	0.002848158618828449	0.004560286458304006
ENST00000367549	0.0007807445956805847	0.000772165673958808	0.0010813211443863686	0.0007816718280105789	0.0013308384871503326	0.002171823896887276
ENST00000245934	0.0015367130766481012	0.000907277749085445	0.0012560441228153067	0.0016110812347943102	0.00206266962215313	0.003383949759812605
ENST00000392413	0.00355635062887013	0.003761104679980572	0.002527493538031345	0.004388978324644554	0.006938341100077317	0.01000461556760674
ENST00000391975	0.0011102550587954582	0.0011340189003406673	0.0007743661354695218	0.0007316802269378454	0.0015307886272093003	0.0024599653994370947
ENST00000395728	0.0015406725304904347	0.0009014243601631535	0.0009275235478771622	0.0008934997824964515	0.0035933452683033105	0.004250532805546152
ENST00000560079	0.0011189247921501314	0.0010724497438087158	0.0007798787165512252	0.001354959291928251	0.0021164640204875745	0.0030736759434743717
ENST00000306801	0.0007966745033192273	0.0008338101822664483	0.0011880711314730466	0.001173362878245454	0.0023071382720366096	0.0030895154339649895
ENST00000261726	0.0019718305906489026	0.0011397329433540714	0.0011903406796504139	0.0019150675881082894	0.00332009534559643	0.004598140070670436
ENST00000327031	0.0013068667688027787	0.0016067299226894365	0.0015932622923947317	0.0018308814474402853	0.0029873005679456393	0.0042474755239303675
ENST00000400017	0.002213170612766266	0.002416934555044789	0.001627162165045571	0.0021999410617823366	0.004143145946073322	0.0057802793183756454
ENST00000262113	0.0014039435445567076	0.0019329350757709143	0.0013392928087513946	0.0027540666950818518	0.0038091454403976254	0.0053783015793102545
ENST00000262811	0.0015619434180733137	0.000918358485844946	0.0013005618673221683	0.0018410332772960324	0.002637105664131781	0.00402615732622704
ENST00000376052	0.0009484768815804852	0.0013426092808843594	0.0009230211723330873	0.0009428733470303595	0.0030667611662639127	0.0037015636544056275
ENST00000564138	0.0014991495862608883	0.0012109636052910324	0.0008415956153718918	0.0012087357038719781	0.003553732523336899	0.004167799948597141
ENST00000647211	0.0014116055969868476	0.0016101753933554616	0.0008201448297640073	0.0017919963036880865	0.003669368502457622	0.004736546403238182
ENST00000256993	0.0025677907128616954	0.0013165191309302102	0.0019361391997365677	0.0018570568258807333	0.0038773906664885086	0.005547524521146235
ENST00000374789	0.0008124990979980508	0.001743843338443248	0.001094755912285269	0.0007666518766727352	0.0016475425404711094	0.0027615380370502383
ENST00000383202	0.0008095705578542912	0.0011721444043736847	0.000822718013717567	0.0008021514053277716	0.0007932868149784244	0.0019354910704707344
ENST00000513200	0.003170302489662311	0.0023838398603916655	0.0007765261888879429	0.0014078784199633267	0.004490029564201194	0.006057976569645
ENST00000397412	0.0021653968756362722	0.0020552098193132584	0.0009046849119637551	0.0024289081622661727	0.0037702420509135976	0.005361346763262024
ENST00000666250	0.0013988941293554753	0.0007692344407715466	0.0007747520788470123	0.0017160120844425394	0.0018957617171873925	0.0031027457581318542
ENST00000298832	0.002431864544480261	0.0025406083697727118	0.0008063801109265388	0.0024793782542326735	0.003924538202550617	0.005853914950329565
ENST00000375663	0.0016081805690338158	0.001376612342998072	0.0011429067759954157	0.0014136752256015148	0.002777023988109162	0.003930566594580535
ENST00000291574	0.0010841286434240588	0.0011630784013351271	0.0007773834835735204	0.0007994667734779664	0.0027506426147620596	0.0032839016142705113
ENST00000270722	0.001600395181259001	0.002605327988373092	0.0008444043231684422	0.0021836812124206737	0.003605522014667402	0.005289559357158884
ENST00000273063	0.0013297469629584078	0.0015841534945317723	0.000937153176230205	0.0015550025396895697	0.0031540099900851347	0.004249549865814239
ENST00000366577	0.0011533657894295451	0.0011222362224979684	0.000809307690595353	0.001822992363846154	0.0036797699912219962	0.004533657170107921
ENST00000260526	0.001739155935247811	0.0018785874511429877	0.0011133731014701632	0.0013760172125468104	0.004330392897746106	0.005377097268940719
ENST00000454389	0.0013475141032032384	0.0013959552518722728	0.0013896064461694333	0.0014020715905429472	0.002253648041239354	0.003528698992556385
ENST00000301831	0.0024431829192922225	0.0020813097638553426	0.001763478232143034	0.002733325790170655	0.004231639037595355	0.006162544772066078
ENST00000355431	0.0013642781644325522	0.0007710410923422186	0.0007909711401784281	0.001418316122598928	0.002575596910064121	0.0035045930635781057
ENST00000375643	0.0008402847668265687	0.0017973121326921053	0.0012325343387351484	0.002533556473261694	0.00348929086080935	0.004857101047051024
ENST00000269571	0.0008493800455500002	0.0013642472371529193	0.0011229393919622496	0.001396461558020652	0.003354626953375288	0.004085466581834503
ENST00000286355	0.000812455707242875	0.0013821338839737044	0.0007972250852300645	0.0008297091960653842	0.001440936321813363	0.0025086368476742857
ENST00000331664	0.0030336550092824608	0.002320982456678477	0.002385588074187528	0.003325359580306215	0.005356399127336643	0.007408309524714625
ENST00000269228	0.0022346569380963487	0.0020489736473137464	0.0008727650924861747	0.0023568174108437277	0.002629200479564354	0.004756217455975627
ENST00000299314	0.0015987300759146299	0.001420603527711862	0.0008117750867727496	0.0018554924049089113	0.003189357326052552	0.004251963519345757
ENST00000377071	0.0012059551264956595	0.0012165413439181193	0.0011792383994752307	0.0012578838336240522	0.0019549584928366306	0.0031248962213655325
ENST00000344408	0.0025669243335544314	0.0025852860982967037	0.0016256484020844416	0.002757054247073709	0.004946264512632962	0.006745407804325581
ENST00000262102	0.00256261081311883	0.0025999556226700277	0.0011700108855589447	0.0026545269414514853	0.004726039721697754	0.006725387211711306
ENST00000254657	0.0007862670041137991	0.0016105877276701818	0.0015750685704567166	0.0017337667009693853	0.0037798752923782976	0.004788096139181954
ENST00000307142	0.001996287742139505	0.0018977754229236382	0.0008473418258544474	0.002328225375107861	0.0036494697536423757	0.005135139659242535
ENST00000357799	0.001980204364117757	0.002251798158504984	0.0015039495575379124	0.0024668406517429236	0.005741255716753865	0.006928366455189604
ENST00000392693	0.002963137517662247	0.0014155576627700908	0.0008736284644475322	0.0014752920584465243	0.004755397780549667	0.00597578514829142
ENST00000431670	0.0018242885382934312	0.0014347294940697572	0.0008163923986334537	0.001380844548365997	0.002612027293497964	0.0038439937089454197
ENST00000431877	0.0020081847670192386	0.0011382524255907156	0.0014101047248535525	0.001970652300403592	0.003961717465042417	0.005122844243140442
ENST00000256858	0.0011728174128656848	0.0011741747048857546	0.0008080517737136645	0.001629330740212711	0.0025137816254476564	0.003568180614846309
ENST00000409579	0.0019385325535386066	0.001680679588994184	0.000827791108680462	0.0014462355265763987	0.00307729787681273	0.004336357575611486
ENST00000258428	0.0016422221930083223	0.0014388518020626731	0.0011824718706472765	0.0015614169530959372	0.0026070373732087378	0.003992397137932478
ENST00000367609	0.0018545327252604633	0.001440297144814064	0.0008387409463740085	0.0013848091843650856	0.003877019313143299	0.004776756967120811
ENST00000672515	0.0008414379183298776	0.0013924174865459131	0.0008342334039529947	0.000813749118043224	0.0017998864442073895	0.0026959980895096864
ENST00000550164	0.0011127073109121707	0.001092740581945881	0.0011138350021114042	0.0011116785590538291	0.0018747941625983932	0.002961411590578258
ENST00000354212	0.0011640579683317288	0.0011459503404048883	0.0011687202928170148	0.0011686925050903337	0.002321637049145545	0.003271835691468843
ENST00000519811	0.0025942977440298193	0.0028252010816706835	0.0017793566265291974	0.002802040123096026	0.005916094582488975	0.0075584816615296485
ENST00000259008	0.0011640714469482757	0.001602139714252029	0.0007943549410483826	0.002275593909462442	0.004455802262564088	0.0054011740883299535
ENST00000334463	0.0011114650161868737	0.00114401675154436	0.0016098775954647335	0.0013801617046976151	0.0035077807848146085	0.004286896410651901
ENST00000341776	0.0020377245587346283	0.0011932684387443095	0.000789098882114905	0.0008445394304028494	0.002217112165717193	0.003398187742040476
ENST00000648908	0.0011372401814892187	0.0011207307583972115	0.0010762278102274792	0.0022501080736333505	0.003607860250183491	0.004579303039354812
ENST00000551964	0.0018422347885441383	0.0016613779805244367	0.0014007614141841199	0.0011255191394555382	0.0034921155156270897	0.004484399275802422
ENST00000534749	0.001578294691307666	0.0015468952349422139	0.0008716257311507553	0.0015212183038055562	0.0036389003601706555	0.004395317776689846
ENST00000356792	0.0007758546985793218	0.0011406037041688417	0.0008113596631930163	0.0007864609834193916	0.002683073137766399	0.003207186704461243
ENST00000375394	0.0018900384530230205	0.000811272197304889	0.0008630032911323286	0.0017379999451338387	0.0026237649333905213	0.0038298493026908877
ENST00000639629	0.0035554515280124682	0.0034651864789834045	0.0020636693582785073	0.004530658822764961	0.007281193307109358	0.009667304139683423
ENST00000296266	0.0011945746366063745	0.000865021228840515	0.0012985841022039614	0.00150183182210038	0.002939241400335471	0.003790680384884144
ENST00000414043	0.0014903264268214644	0.0020120880022825977	0.0018154943935678276	0.0018115271284933586	0.003815926869326422	0.005214022950863621
ENST00000536340	0.001811421723756103	0.001586891024287167	0.0008293513999489895	0.0011463680714464805	0.0023664253139057596	0.0035293292263730764
ENST00000389328	0.0018405685348444624	0.0013835487688129056	0.0008216334622238907	0.001452146976199122	0.0030323091672475365	0.004145921702119926
ENST00000275053	0.0016987096205362151	0.001972983757448711	0.0008329525474003383	0.002359670887135053	0.004062949458891676	0.005258429673779348
ENST00000265080	0.0016043331787525459	0.0008184875095270909	0.0008360312007712802	0.0011472826555675299	0.0011307165578837417	0.002592739542840457
ENST00000373539	0.0016762055444155654	0.0016338879604031575	0.0011763580208419095	0.0016452603669695426	0.0025803906902925147	0.003943291650954836
