Id	SE_HS	SE_PT	SE_#1#	SE_GG	SE_NL
ENST00000517878	0.08941870332933875	0.04668878560098675	0.04545426868999713	0.06154788844603988	0.10527554649749847
ENST00000438251	0.032380884321536074	0.05473466026800396	0.04291769331426291	0.061545815581557854	0.07819008388502234
ENST00000311034	0.18147244424509099	0.1505682565860204	0.15139703474005375	0.1406184834993426	0.18988864481400317
ENST00000276893	0.09654932450925671	0.0937234015653204	0.07601051903106287	0.06869453250716019	0.1366063777586675
ENST00000423113	0.0957377620115634	0.16679860153237605	0.1019210197535012	0.10396153174230095	0.15924424185899044
ENST00000262717	0.12798151495528162	0.16723688638280645	0.13271962868318715	0.12993460594767314	0.18520545340690092
ENST00000514747	0.08673648617006643	0.05257810638059585	0.07369111320237333	0.10837399417352629	0.11200219831839768
ENST00000233027	0.050630297734928054	0.04386611973400971	0.023432851942390306	0.050169112994366084	0.07193734039996813
ENST00000671191	0.14768158762926586	0.11055044812384683	0.10758290822966612	0.10490587258718354	0.17695207070520144
ENST00000380393	0.0471254972274316	0.08827230075845575	0.04665947137847922	0.07971653967740237	0.10609559937906801
ENST00000261441	0.09946416796889888	0.1304089586838924	0.09877495917131687	0.1563669561403741	0.14298762055013883
ENST00000442196	0.031926845219649884	0.057041430312069576	0.04062516776385103	0.0638122976759983	0.08845605773109855
ENST00000338969	0.11506836818027612	0.1293712736779916	0.08306321878018391	0.08061635842592911	0.15480054737715648
ENST00000546530	0.05686826698900483	0.04673542358962077	0.03373860155195813	0.06248563633855478	0.08736757454545829
ENST00000323446	0.09884175279211728	0.0950238792529972	0.09755606987021387	0.11736699753224043	0.1326606343564769
ENST00000508776	0.05609901617829087	0.09088753436327263	0.03925137262733419	0.08995897816880531	0.10081416153230371
ENST00000355520	0.14864357897208685	0.11098549051261808	0.11802804711692542	0.16494938822078567	0.15134276665322846
ENST00000453153	0.041930377369852105	0.03395785602708849	0.047043819509983376	0.05232124311184133	0.07749079662140518
ENST00000626019	0.10295976405879093	0.1524237560770729	0.09575262195123971	0.10336341977726031	0.16056293143724892
ENST00000312397	0.09191274680755415	0.12361422776474228	0.09455365044124772	0.14208014077687672	0.15369841882839005
ENST00000557933	0.0389894153508643	0.05298445304043362	0.03806423123756662	0.04761040090239039	0.07826351211790376
ENST00000301364	0.061343435138024496	0.04614667144615443	0.04492129392831034	0.09111074768884461	0.1062616350752623
ENST00000375733	0.09807583836830117	0.07081180299358299	0.0692833670668573	0.09729836729286447	0.14043736105348925
ENST00000377004	0.03439632862356662	0.04298564290660455	0.014578096696413903	0.04487626385263885	0.06233000717670337
ENST00000228437	0.12501729964432154	0.11888560941841717	0.09440450915547546	0.14102826414693428	0.14094315470495705
ENST00000270176	0.06467946725835017	0.07673103038707547	0.0765620488869111	0.08241690945742135	0.09762425379396829
ENST00000356518	0.06942288974810962	0.04912101527137366	0.026332043532668072	0.059485315894655555	0.08032428142219164
ENST00000283141	0.03231424370366499	0.03239035481065608	0.02885028612486182	0.04972467135809307	0.062040928817417254
ENST00000312053	0.0494299641779975	0.045713578307942676	0.029192599783428794	0.05827732095458252	0.06527051242599523
ENST00000315843	0.045954660090575514	0.03216159056249753	0.045719501182750366	0.0641762334046746	0.07390991590310364
ENST00000602477	0.07656282039793748	0.08050281060920844	0.0345349418810992	0.058171037564249344	0.09934699333627588
ENST00000378214	0.07079923663321686	0.06065058653381579	0.03654262210147722	0.07552979309768665	0.0998190248988975
ENST00000264867	0.14423362848694016	0.14985048314032356	0.10812474595840527	0.14768184145597427	0.15330706695163276
ENST00000599564	0.09031769035626211	0.08961640643975773	0.054590296961645794	0.07395135354496578	0.11841962442419933
ENST00000417717	0.14660835441150538	0.14718600513909244	0.13875115370582972	0.14029314277998303	0.2068941822638696
ENST00000299767	0.14454906187204442	0.14798533570443204	0.15016542921012627	0.18924991189928522	0.19300798039765346
ENST00000388996	0.12019509878078274	0.12389604671796062	0.0898329052681927	0.13948935793420972	0.14086682422762298
ENST00000360647	0.17157921180017993	0.16674228410156144	0.17054412911291192	0.16979893927028644	0.20566200641952317
ENST00000611084	0.12178660299534698	0.13705702813624673	0.09390001722602011	0.08732533469658932	0.15024245636645064
ENST00000371477	0.15049320283733453	0.18889722347250454	0.1523907170342314	0.14634383077537214	0.1884288500924866
ENST00000450536	0.1225935701826507	0.12122403271915415	0.0877424302263021	0.1225425714552816	0.1570533890213384
ENST00000524377	0.10939999431841178	0.11470963519747177	0.09085405458771206	0.11587946005833925	0.1499156141090463
ENST00000006658	0.06633114521813294	0.05434154518335705	0.05530322620683851	0.06734709892025466	0.09777161792827545
ENST00000263754	0.14500761278341973	0.18130721226600094	0.14062606333001643	0.14283589339329505	0.190690894140628
ENST00000263071	0.038214066609944725	0.04376460163470519	0.027750862745993303	0.0473319722307348	0.06845784956905963
ENST00000215793	0.14922502863281198	0.14219769517062367	0.14956987452833345	0.1525600916453565	0.20566948558337117
ENST00000371224	0.10301319081255585	0.10471674941214895	0.1011449845025799	0.13466837666512493	0.1697494673599188
ENST00000476941	0.16607218958754494	0.214836771963199	0.1698205518373896	0.16591576977231348	0.1750243260144478
ENST00000320005	0.06937550325162757	0.03661018348165036	0.061971736044553	0.06919253705789377	0.09606966409036417
ENST00000336735	0.14797617857814835	0.1083438505181542	0.11342501528591972	0.14528209841140402	0.16846752957269032
ENST00000620565	0.08649003984867243	0.08495016329205769	0.0625034673205545	0.06332283124687467	0.11996688318236903
ENST00000361580	0.14457704882216205	0.1561355136827786	0.13686724234485564	0.14960100659230047	0.2075856020818244
ENST00000299138	0.07478825436124655	0.07479295915528035	0.07636646040450411	0.14031363435382432	0.14195038757761314
ENST00000397542	0.0455754672835481	0.04084266514747412	0.028844560912358964	0.035345526835749014	0.06363608729246878
ENST00000268171	0.056233254367809474	0.09990683768259886	0.05775746769843213	0.08119309775640088	0.12713626814516962
ENST00000369278	0.060840044345150675	0.07580920578187099	0.04574321546065111	0.0789588717913902	0.10704430920766636
ENST00000229330	0.06592641499042658	0.12875523813641934	0.06820428500555739	0.08777926326104708	0.12981471349527512
ENST00000418390	0.10375714588586607	0.09727207963242969	0.052817924422733864	0.09780739313092335	0.10566553605065587
ENST00000267082	0.06403869760054347	0.06216196171391958	0.0437162282562663	0.09043482847379286	0.11275589703333384
ENST00000300738	0.1907844238265017	0.14493768711645866	0.1347614784640874	0.14973523679270365	0.189521157277738
ENST00000264712	0.13077585761940738	0.10036225179277183	0.09469838607475664	0.15758702718828135	0.156643100675423
ENST00000321582	0.09905370275875267	0.0998397879298825	0.10020847856289707	0.16147569615141524	0.16811496929922293
ENST00000432688	0.11779778589111793	0.09311496681322007	0.07276027774207755	0.069821927825416	0.14004782061585755
ENST00000620535	0.04592878353810503	0.04616807890582922	0.05347116331133936	0.06808433829921169	0.07668322025319392
ENST00000332496	0.07985133430735236	0.05839304237890652	0.03082548833048386	0.06662424992042393	0.0874971153661786
ENST00000525748	0.09259654612658018	0.08191484446806835	0.08645540665191269	0.0842994201378297	0.11521864538131985
ENST00000326019	0.05035310044352714	0.06833812736531118	0.03629834170282393	0.07324166774510366	0.09652860027845175
ENST00000649063	0.054606095921921775	0.050025883408992715	0.05019085752010386	0.07185565073610328	0.0820616904758965
ENST00000325418	0.03292275179356337	0.053808939300826836	0.020741187365820823	0.04752904883231925	0.07221512722362274
ENST00000539869	0.15012731637578844	0.18230462609357287	0.15182853794969006	0.1406164875435996	0.1947634520156821
ENST00000356884	0.13043880020945953	0.15878236552435665	0.12099636079986699	0.1306875076665298	0.18724340746665646
ENST00000260126	0.058355645920929906	0.05782703483468744	0.04243348309776939	0.05880212875654053	0.09720232075977202
ENST00000380958	0.10854687000718632	0.07518283430907331	0.07945145556791315	0.13713623651617193	0.14556460254684495
ENST00000305513	0.03667517178308869	0.07256651350735027	0.07322085523311651	0.06632818374663206	0.10031512555668237
ENST00000264065	0.09898845603402397	0.09833840863277599	0.058699701628769044	0.07993959612817512	0.12473412746416523
ENST00000616714	0.17487034918555835	0.1677477972108193	0.16266637660805652	0.20670386721900555	0.1638455180548703
ENST00000318222	0.058510535990508254	0.042540990036708436	0.05697217908748948	0.07223815755497436	0.0904076849452924
ENST00000636854	0.0708759389915901	0.04845696026130932	0.04743611215324452	0.06326951819705387	0.09413266307146191
ENST00000273352	0.043609002035240776	0.025217100060616993	0.05541888921185707	0.04785480595492596	0.07572898179819064
ENST00000402010	0.17072919650362836	0.1645175174016529	0.16854746907286233	0.20829822036342463	0.17552953763900433
ENST00000359548	0.05388443336491007	0.05642408611635248	0.04765184337290502	0.04710301381680066	0.08651799462457288
ENST00000358595	0.09970911853234833	0.05781381807309237	0.06135842388987913	0.06137437763527902	0.12498119170703893
ENST00000425042	0.059706954894195134	0.06005546546349505	0.05942300454403408	0.07887487596011956	0.11497665953277693
ENST00000338305	0.11328123961354412	0.12457995533817956	0.07376380478225936	0.0938867915624818	0.12407145974275115
ENST00000381480	0.0686735010458793	0.05923161261254496	0.035959023552376214	0.06202611879568173	0.08018435970021434
ENST00000602142	0.08043942483200699	0.0828007037764434	0.1140465296414267	0.08180058977645001	0.15302077861666152
ENST00000374869	0.07769862389127977	0.08211930184679812	0.03768466502782925	0.06286392804195079	0.09798307107442715
ENST00000355870	0.051222046228557444	0.031000451310871854	0.060064953536983386	0.05397013857602263	0.07841344696400376
ENST00000257700	0.09196277119501202	0.07876496063168147	0.06146863821585744	0.10513515738515618	0.1215125398760259
ENST00000359655	0.08494407037286177	0.08292062291206886	0.06356700178979878	0.06102708506054141	0.125320432165042
ENST00000392328	0.08285583521949993	0.08922189226673256	0.06604923611680251	0.09333851495299586	0.1050887877571948
ENST00000334062	0.04528683814241261	0.09270441322100022	0.046334242101308334	0.10605368829136892	0.09155287940071784
ENST00000360843	0.16808208231910854	0.16730700085074693	0.17265142203308292	0.21498031609217952	0.15709500177343488
ENST00000452898	0.0658919716508435	0.0915548409730851	0.06803889859142952	0.1300490347013265	0.12462038257227681
ENST00000323786	0.1569651543600196	0.1019949690177001	0.10228454068291559	0.13398759139505617	0.1507437580034644
ENST00000454872	0.08152192810116822	0.05959747395497748	0.03137299573833609	0.05307049507051483	0.090591533644433
ENST00000612899	0.07958744376011602	0.08102275080365731	0.07851172882655953	0.11497176905768741	0.12447595316672654
ENST00000642580	0.028323625168313448	0.055704493719252075	0.02878005084430594	0.0287368805789375	0.06830930019349972
ENST00000335044	0.03502574419842461	0.07129972769124451	0.03682545394755453	0.08812586782300548	0.09845718430860667
ENST00000334306	0.05122544340232294	0.0456399684786679	0.024148889919220817	0.05671918477186362	0.07545710268753276
ENST00000559929	0.17011031620659672	0.16378721180718753	0.16150976535328743	0.16856948361742852	0.22478468965824167
ENST00000298875	0.1776809662439865	0.1710140371072777	0.16123720253934404	0.17029935414441835	0.20720528256113624
ENST00000413272	0.0754276898876286	0.052706956335391464	0.05371833107314083	0.07314735908735025	0.09246446882800745
ENST00000612748	0.1411842837771377	0.14408646311824366	0.14478188923655771	0.1931416187190485	0.1908034682151204
ENST00000610347	0.11085663598278678	0.0894636657365523	0.06356027128124869	0.09446342209734819	0.13572412008391171
ENST00000502906	0.07368578242506504	0.0838011215870769	0.041838390297863876	0.07038065455388658	0.10602907442873241
ENST00000397066	0.04763509886005657	0.03318056250325167	0.04588877613002703	0.0633049844046239	0.08809544727981287
ENST00000249373	0.10370490627201259	0.11818139124814253	0.06182639214851197	0.08560301680285536	0.12031109157196997
ENST00000336498	0.08951797173260494	0.07502409375308786	0.05349904420028566	0.09580533253824779	0.12170878436374939
ENST00000628545	0.08405629526696574	0.045024882228546434	0.033602973895542836	0.07950731945971759	0.09494849824228413
ENST00000011684	0.03873490822971057	0.03849346007386516	0.040206856101859076	0.06780727653784288	0.0815620418694248
ENST00000647169	0.18347228053996564	0.14361558034409555	0.13865678917717503	0.14325783751790527	0.18613182433698594
ENST00000447944	0.08556488678612476	0.05230253770291433	0.05327751708373192	0.07089081080745802	0.11140633888851206
ENST00000294066	0.10854531026638259	0.11107148473020058	0.08066030652325774	0.11085372058989178	0.14904560411404985
ENST00000302176	0.16050989175121833	0.09228022272588514	0.08925978189346387	0.09690104941392036	0.15573158724377686
ENST00000333244	0.04940091066703392	0.03766565137907962	0.02057303047949476	0.04644813478682687	0.06880061917267592
ENST00000637218	0.08714873690341086	0.05058220602046197	0.05324533435790805	0.03945119083446522	0.10025661062857309
ENST00000416283	0.0889011631961418	0.0894492060410864	0.0861012307741464	0.07387744155310366	0.1145691484507463
ENST00000301332	0.08221714127033843	0.05255199360523554	0.03349781141858007	0.04616737725917421	0.09212164605158342
ENST00000471889	0.08465330695449409	0.11353063475567043	0.11349274230974721	0.12871343720953152	0.1436155386475839
ENST00000231721	0.051235631185909375	0.06907126707670998	0.05068827272256613	0.09368641816180498	0.114127757890073
ENST00000394672	0.05617299313205697	0.0645192919280292	0.038774254143857524	0.07307540052930933	0.0835603267136674
ENST00000373151	0.08386372760933827	0.042982080455055686	0.02860784667570522	0.04338020291719014	0.0907511658585029
ENST00000198939	0.09758528594567609	0.10632191739645881	0.10017934046680019	0.13588905091322953	0.16754774709985237
ENST00000360314	0.04112866924854589	0.057937065279056496	0.019320632760803085	0.03525151456816259	0.07028938830404316
ENST00000371146	0.09090205422491476	0.048446562950440863	0.07029884031629932	0.07926785686792566	0.11390417306953203
ENST00000670128	0.06924408156819964	0.06371549691568869	0.027599814921001307	0.04999235224247099	0.08610592215620085
ENST00000352483	0.0922679417403014	0.06044333797073207	0.04357308343476991	0.07219635682146545	0.10604844557432598
ENST00000381624	0.038075194340884765	0.056086438799103445	0.02979815164305848	0.055327364269070825	0.07553937697883947
ENST00000308724	0.07094394904907722	0.05588036736004743	0.056173901820975855	0.07838636667912721	0.10121470403556102
ENST00000270747	0.055968891962290344	0.041770213169004	0.056794256173248056	0.06796059718100583	0.0992311234900864
ENST00000261776	0.08051071129094452	0.08504127985570374	0.07961127775171024	0.07835927202085813	0.12408121040666914
ENST00000396512	0.08063258853467509	0.07680478041564907	0.07787678354347526	0.11479442503932477	0.1428891408010836
ENST00000257694	0.06609399834293439	0.11441019000886905	0.06505391385187759	0.1187635617770632	0.12044551400799881
ENST00000296181	0.1339899128676167	0.07496060612604204	0.07758018590804132	0.12272388105690729	0.13560140126464143
ENST00000293350	0.08568683563883533	0.053059243540875684	0.06793544889326238	0.06742417070774723	0.08005514483037794
ENST00000520113	0.07780881712742237	0.09681481201829661	0.056363999086486684	0.07972593823087	0.12386458335344998
ENST00000529410	0.16988680558424685	0.12310883135624025	0.12845400083606268	0.1710326962062439	0.16656280070091053
ENST00000248594	0.08132842024929564	0.09423255739262118	0.05571846458405754	0.08216345247975392	0.1194182917626847
ENST00000324698	0.05664610492366544	0.05847892661082576	0.04080777162052796	0.08014915390749536	0.08648902642955886
ENST00000279281	0.12218746936272364	0.08103481930529027	0.10414373805803759	0.10305111096405727	0.14801597269139238
ENST00000200135	0.07571273898935231	0.07784388608546633	0.0787943245130245	0.1251523166732616	0.14488417248033778
ENST00000320934	0.08143898171938108	0.10014620087182406	0.05022150999665192	0.08313129611703193	0.1141183912050872
ENST00000002829	0.10760279949838539	0.05756870318653562	0.08311375131898609	0.1159405026030459	0.11772917535671291
ENST00000340360	0.05461327590618136	0.0428400505686361	0.04169114679851121	0.051606224337814276	0.07665494959034129
ENST00000373818	0.07363047072059067	0.07309667064604933	0.0714522556514693	0.08493211311170863	0.11911442466092863
ENST00000332826	0.09812734687733748	0.08579912811655896	0.08445037201691409	0.06412926469747607	0.13046763641744838
ENST00000319980	0.0517702980273563	0.03741683828252869	0.05129586003880751	0.06992607247530651	0.09256391752312251
ENST00000253699	0.07727081878163694	0.06970950624845441	0.06718204710413339	0.07817807239536242	0.10480274628084271
ENST00000361539	0.12023826831132521	0.07691560693042257	0.10980065168207677	0.13263760307459288	0.12530034141993152
ENST00000270162	0.055275343482040384	0.04595774262165607	0.032939170715620573	0.06748136151772988	0.08834639364209632
ENST00000504572	0.1538734199745756	0.15700300109180004	0.09695144590758685	0.10304626508636039	0.13877069623043528
ENST00000446394	0.08318133984175595	0.05118268511551088	0.05211129802921628	0.0856050882399028	0.1144716684974046
ENST00000311320	0.04370068868182239	0.07352273436803818	0.053653388716913615	0.07070968870162365	0.09062358120134527
ENST00000251507	0.08500045673593155	0.10206796553638289	0.06095057085976091	0.11085734964743862	0.12761733104419865
ENST00000326448	0.09194502256072956	0.06420149806912935	0.06584536514344397	0.09247085520121705	0.13243058225025836
ENST00000335102	0.07848519307824352	0.1220412700549045	0.07518764629080314	0.10687271414722653	0.14919868211430717
ENST00000649363	0.07415792916282536	0.09714854255918366	0.11485535037567444	0.09921262536205212	0.13855672269116337
ENST00000294952	0.05732749254185332	0.08017214104660356	0.0838746258529508	0.11814867453021474	0.12094445101315375
ENST00000407977	0.09121743464474522	0.05839107162842421	0.04203979456140646	0.08401459545976331	0.10380678558525709
ENST00000463876	0.06993921846659477	0.07683247787686444	0.04101096914143024	0.05449467210091626	0.10054068120287665
ENST00000497454	0.10637898588212386	0.1000654743726975	0.062364293570734246	0.060550866659035224	0.12786566444040037
ENST00000393147	0.09602757611954667	0.08485181595985691	0.053926900828106	0.09597330489124489	0.1214681433595327
ENST00000369950	0.050991443023876364	0.05484676463130151	0.021461302157273477	0.044635045924090455	0.07055314061214005
ENST00000657597	0.09256043988869112	0.08237797617122551	0.05262602639128908	0.08267741607631188	0.1149806091794214
ENST00000612478	0.04888096987017724	0.03721312520122836	0.020717362090119994	0.04459430657557028	0.06310556751443351
ENST00000322953	0.055817204332339616	0.0569246170772405	0.024771044673520745	0.058307928328427114	0.07876523561943886
ENST00000305768	0.053305446960872645	0.04836087235901336	0.025952400717487174	0.05404168537598485	0.07724668480242385
ENST00000375847	0.09170670815096132	0.09329751036465794	0.10231922029186476	0.09810266233584224	0.10172864989352573
ENST00000313116	0.07953503690614702	0.061501275518329915	0.04491749275044816	0.08198893399383049	0.10802722431703507
ENST00000644269	0.10891099645072264	0.0880555467300377	0.05018126829473521	0.09999555215859021	0.11047580110886782
ENST00000329138	0.09433998730480289	0.09193208861841537	0.055318727470282575	0.08916190241636349	0.12270850293142188
ENST00000320211	0.04881446804543352	0.06765726201397408	0.0358836363796616	0.09297320621655586	0.10123500879636507
ENST00000395443	0.18031272551331534	0.16877712366012596	0.16963493062787255	0.207855897020957	0.17403514808546786
ENST00000351989	0.12845315484581682	0.1250666776613448	0.12632955925018646	0.1650831750393295	0.18836879658999625
ENST00000035307	0.12795230813577238	0.18511824606036656	0.1254548076129277	0.13211608571773711	0.16812623612350885
ENST00000389131	0.05767745393657053	0.04134463923031423	0.04009875330448233	0.04337979567545411	0.08287938540625335
ENST00000393758	0.12133687081714997	0.1211179641912259	0.0775588634969171	0.10414773542783025	0.13401005030040372
ENST00000436874	0.09496595562088903	0.08066718024867914	0.0597747807446002	0.11697072154272184	0.11389693801239688
ENST00000250617	0.13876010521537457	0.10872490628924654	0.11792577628752719	0.08034429377033457	0.1380784633896068
ENST00000335968	0.06601156925964684	0.05944043695273896	0.03566728404568992	0.03608368260717399	0.08996157494500348
ENST00000435680	0.06455597638552975	0.08563697354143791	0.06421572868947077	0.08602957273794638	0.12120829713789365
ENST00000301727	0.08866878996269294	0.06194185768730109	0.05294385446933011	0.08651605391242857	0.09034305220772834
ENST00000362042	0.10321736992738793	0.14011355151605584	0.13326828381329897	0.10050904938705119	0.16696524715785316
ENST00000457054	0.1630227686445412	0.1227386688768497	0.12788051359838418	0.12367242616990921	0.18579215413841682
ENST00000321407	0.05111592808785038	0.08242282732289859	0.06602283705952172	0.09003643418735512	0.11815543531928552
ENST00000379361	0.14516390163006346	0.15004477274330755	0.14594746161480399	0.1432687533721436	0.2082902122883054
ENST00000261377	0.050434229556648426	0.07869052376205213	0.035247016239634305	0.059508617170887186	0.09745158046594707
ENST00000646102	0.04511941088873465	0.0625360213789619	0.04600896127530911	0.06171357470493741	0.09250937928811134
ENST00000338700	0.14456907385590256	0.1759578178777017	0.14302585804931556	0.15424534130589043	0.17885032010443527
ENST00000306125	0.12846675500848337	0.1311382031879457	0.11379329913686706	0.08509767031945986	0.12910059097079565
ENST00000265560	0.10962610618533201	0.06746246531502502	0.0692029915037579	0.09459185503131258	0.13527719668533028
ENST00000510617	0.04510162424692441	0.0423644458665148	0.022856433494670887	0.04075575622076141	0.06495652165200144
ENST00000260947	0.04946290928740317	0.060481522823772525	0.05233088197583218	0.07482103873577113	0.09814611572666608
ENST00000368358	0.07504075700877062	0.05556692366393452	0.07743053480906661	0.09318037219164964	0.12146432361423957
ENST00000378412	0.05346940075540629	0.0743315597191284	0.03147896723406419	0.0664639484962885	0.08769636637679529
ENST00000253693	0.1162176423051921	0.07408469658391921	0.0978041167944305	0.07223112874908223	0.1413888411917399
ENST00000401533	0.09080243986050275	0.09041869051769846	0.05070207063479796	0.0942007391799669	0.1097293497235302
ENST00000396554	0.1358988189774833	0.07683114305866819	0.07621268057053343	0.1363929722041107	0.10395030750362912
ENST00000412678	0.05059655318825067	0.05310319993076211	0.04039721929652204	0.04895416365439469	0.07398857596054736
ENST00000265022	0.07824892009691202	0.050422413550966154	0.08000627672642151	0.07871317440658188	0.11074498342723253
ENST00000304546	0.10085897160545915	0.08521543730855094	0.07922391698196961	0.09156801716460146	0.1117633418592427
ENST00000267484	0.08382597557716732	0.0924437406285241	0.04050091999131058	0.06653480477008153	0.10097266861856467
ENST00000378392	0.051600342305736256	0.0433119201238224	0.030041714229344457	0.07501412789436976	0.09061371389406464
ENST00000299238	0.06714714942910854	0.0689290038747978	0.060951184947769174	0.08811390632258108	0.10186034485945977
ENST00000409980	0.07834933386020652	0.08828352490091945	0.060293318456604836	0.1015934207117954	0.08898654481464183
ENST00000398339	0.1394500535602769	0.18389204494323402	0.14239067906254171	0.1463262378994126	0.18965880666451576
ENST00000620048	0.06253707804338234	0.0733834358808027	0.04570821884855964	0.09736769849192214	0.10962140870007497
ENST00000556440	0.06362403759387408	0.06469946684448688	0.04517943815956663	0.054286076594348594	0.08324251127239035
ENST00000336714	0.1262599091078149	0.1639641421497761	0.13295628972483584	0.12496937953383587	0.18175169432592142
ENST00000264263	0.09215555887204739	0.05255884240789494	0.056069249968217785	0.07345988721895114	0.11643435673108957
ENST00000231706	0.15705600992948582	0.12992421736493545	0.0973432831141039	0.15132308893391488	0.10152169739544595
ENST00000396193	0.04076686127915846	0.06620529605144895	0.055363872945175696	0.05579876011703452	0.09797077548695327
ENST00000243776	0.1318592603636675	0.08791724287591089	0.06289960556279584	0.08535781958400865	0.11151480595135953
ENST00000261965	0.1127069893617777	0.0847159669459708	0.0810163358742622	0.1132108556115383	0.15321434150007326
ENST00000394422	0.03769071391193375	0.08583941137380315	0.037475317274944436	0.08138683289750574	0.10070268524838547
ENST00000609438	0.04364518896358632	0.06279780088764984	0.03632864875697215	0.054820721423133205	0.08254578800151534
ENST00000344293	0.13478347786279476	0.11472119021782917	0.08277717689677239	0.1148335465648662	0.14273967081462488
ENST00000317357	0.14217282169612155	0.15277278336482555	0.11107620080874277	0.11485016389164124	0.17130562476502595
ENST00000389902	0.04953524974548394	0.08230963379252772	0.08064954324031448	0.1134335698996452	0.10777844572192752
ENST00000320816	0.06501429624768364	0.06528168184637527	0.06358470049955438	0.08020245035662217	0.10923829012099011
ENST00000296015	0.06796211032498682	0.0930450780276531	0.05087275958542843	0.09688218579301357	0.1190283963328705
ENST00000379643	0.08401874651998219	0.045282896672563	0.09164717412923132	0.046250744060118254	0.10934155432106837
ENST00000652269	0.10101009637694476	0.0890682205914835	0.07370481932615534	0.07374900959302355	0.11307279049639472
ENST00000309415	0.08949597035893243	0.09261996512337559	0.08391780393914948	0.049511621269868425	0.11711998050926115
ENST00000300146	0.09864734250333654	0.10474912129480861	0.061184207432927316	0.09800657925825242	0.1264707964085435
ENST00000405237	0.061752179047861754	0.07559747353942187	0.062468415013190996	0.09113759564104065	0.10823704422810872
ENST00000310924	0.07317740773565054	0.10035848231374456	0.09775235001362058	0.09575966087947807	0.1402887614711105
ENST00000361337	0.1404134495967538	0.13962719151845832	0.14243184780483337	0.15175246875967907	0.21016034941277142
ENST00000442028	0.08949293970511817	0.09203077494853927	0.09172847254304287	0.12691263333900482	0.16115522869392182
ENST00000367462	0.14609926561290007	0.10955202190923216	0.1170696519681281	0.11373504153271025	0.1725694156724082
ENST00000291900	0.18317788888783104	0.1508223467564729	0.1470925634974249	0.15184378946477955	0.18305517548354291
ENST00000307149	0.06330768803119785	0.10188416446001954	0.08634587491604051	0.10983141600914346	0.12288097664722877
ENST00000263800	0.04837220429600899	0.04780766558470054	0.058373000633637345	0.0669252480296757	0.09355362360042505
ENST00000257626	0.07082236980039355	0.058442775412497566	0.049725805800376124	0.0735771785440263	0.09500853439346146
ENST00000357877	0.09761654994368921	0.07856855402729689	0.07961602229028422	0.06088858142273348	0.12557348084675377
ENST00000576985	0.06776917819772882	0.0451892363526842	0.0515973715744749	0.07168583492642291	0.08283368480448032
ENST00000361070	0.08417248568517924	0.04699972816472707	0.07240511995203099	0.09172701601072869	0.10712030800801796
ENST00000617204	0.06662564389587781	0.06587841882473057	0.05584408558980861	0.08102919467243298	0.1072694961569133
ENST00000307712	0.2178388670259246	0.17652298259264046	0.16663345668165522	0.16983963656274745	0.1643032634210021
ENST00000264670	0.09538197157422133	0.1160053238188932	0.0719802544071569	0.09980320227758215	0.14150927665636312
ENST00000219596	0.03414952681908817	0.03855696406611003	0.03722161505217659	0.0342926015967132	0.05874091971750773
ENST00000274710	0.06661157271924242	0.05380122510308252	0.05464676904634595	0.08702162373319863	0.10370146399972613
ENST00000396591	0.08844105504542077	0.09014062910752167	0.08992981361174267	0.11904881858410392	0.15960844243332964
ENST00000388866	0.0667222832453736	0.08214314495471083	0.046996011009515316	0.06500145263917426	0.10798861726253663
ENST00000369208	0.14401531164344816	0.13384820782394036	0.07834801798914956	0.07841363737418705	0.10511068683437588
ENST00000644969	0.12596207927739655	0.13124581978769403	0.16795008086925997	0.11912196551486354	0.1947217851920809
ENST00000623402	0.06891789146913246	0.05921973519774782	0.07170022457414318	0.06783787813675494	0.10624319382303657
ENST00000264399	0.16530733785758353	0.1744361787923242	0.16578878261449234	0.17739982665506598	0.2149171096914899
ENST00000454177	0.16552261048592198	0.16897636406526798	0.13704206227062454	0.16376088108176054	0.1329126850749035
ENST00000492433	0.09624452445032651	0.07366723386064174	0.07460254605268771	0.09521550279237752	0.13714695885122904
ENST00000373555	0.07279417458198777	0.06068854463600951	0.05472290373048793	0.061774906537237315	0.10083849876251058
ENST00000273814	0.08116682846356199	0.06065142096022148	0.06108108536209801	0.061547877862270235	0.10896700035875702
ENST00000409314	0.128843426859224	0.12394844611310339	0.15960227631728677	0.18861063020844945	0.12691929645625674
ENST00000369604	0.04746582650780281	0.06726833143539049	0.043851218996144546	0.06440837582831142	0.10197958018412066
ENST00000216962	0.1006310787845694	0.10192881440728745	0.09852427266770386	0.13828113374586523	0.16810738776938164
ENST00000296721	0.06367568048691812	0.07948459427965388	0.047930282771291854	0.091110454257962	0.11220414904999022
ENST00000312106	0.04226555483176893	0.0399880361488281	0.03796919445238451	0.05787882989455111	0.06861255591097375
ENST00000380833	0.16660581735151744	0.1725574825459171	0.16440574819166387	0.17199466915202571	0.22096978869756587
ENST00000265922	0.17504763377513266	0.1633211650572745	0.1599272187403661	0.21120253793790195	0.16308643605453865
ENST00000227349	0.03142467041847129	0.03366589781775727	0.020216158683538092	0.042376364741798504	0.05733109532535686
ENST00000638636	0.0430933051568632	0.04533969410709145	0.022241819142919686	0.04396697077589063	0.07016272226762336
ENST00000650012	0.08888478794722712	0.1564190993661909	0.09378976937097737	0.08737496837539621	0.1540181342088596
